Date,Close,High,Low
05/07/2004,1.2279,1.2334,1.227
06/07/2004,1.2305,1.2328,1.2266
07/07/2004,1.2365,1.2387,1.2276
08/07/2004,1.2391,1.2405,1.2342
09/07/2004,1.2415,1.242,1.2372
12/07/2004,1.2405,1.2434,1.2384
13/07/2004,1.2326,1.2412,1.2302
14/07/2004,1.2393,1.242,1.2321
15/07/2004,1.234,1.2388,1.233
16/07/2004,1.2448,1.246,1.2328
19/07/2004,1.2435,1.246,1.2401
20/07/2004,1.2327,1.2451,1.2301
21/07/2004,1.225,1.2349,1.2212
22/07/2004,1.2244,1.2292,1.2235
23/07/2004,1.2099,1.2265,1.2089
26/07/2004,1.2145,1.217,1.2091
27/07/2004,1.206,1.2188,1.2037
28/07/2004,1.2065,1.2076,1.2002
29/07/2004,1.2036,1.2095,1.1993
30/07/2004,1.2017,1.2118,1.2003
02/08/2004,1.2036,1.2092,1.2026
03/08/2004,1.206,1.2075,1.1996
04/08/2004,1.205,1.2066,1.197
05/08/2004,1.2061,1.2072,1.2022
06/08/2004,1.2274,1.2282,1.2047
09/08/2004,1.2278,1.2289,1.2247
10/08/2004,1.2238,1.2318,1.2233
11/08/2004,1.2215,1.2247,1.2197
12/08/2004,1.2257,1.2304,1.2216
13/08/2004,1.237,1.2372,1.218
16/08/2004,1.2355,1.2381,1.2317
17/08/2004,1.2343,1.2385,1.2311
18/08/2004,1.2329,1.2364,1.2292
19/08/2004,1.2366,1.2378,1.2325
20/08/2004,1.2309,1.2378,1.2278
23/08/2004,1.2148,1.2315,1.2133
24/08/2004,1.2085,1.2166,1.2064
25/08/2004,1.2085,1.2115,1.2053
26/08/2004,1.2108,1.2115,1.2043
27/08/2004,1.2021,1.2134,1.2009
30/08/2004,1.2051,1.2068,1.1989
31/08/2004,1.218,1.2192,1.2045
01/09/2004,1.2185,1.2218,1.2147
02/09/2004,1.2161,1.2199,1.2143
03/09/2004,1.2066,1.2193,1.2043
06/09/2004,1.2065,1.2077,1.2049
07/09/2004,1.2107,1.211,1.2056
08/09/2004,1.2186,1.219,1.2028
09/09/2004,1.2191,1.2206,1.216
10/09/2004,1.2269,1.2311,1.2199
13/09/2004,1.2258,1.2285,1.2224
14/09/2004,1.225,1.2294,1.2227
15/09/2004,1.2154,1.2259,1.2135
16/09/2004,1.2185,1.2196,1.2123
17/09/2004,1.218,1.2221,1.216
20/09/2004,1.2167,1.2183,1.2127
21/09/2004,1.233,1.2345,1.2169
22/09/2004,1.2259,1.2333,1.2227
23/09/2004,1.2263,1.2333,1.2255
24/09/2004,1.2262,1.2362,1.2238
27/09/2004,1.2283,1.2314,1.2249
28/09/2004,1.2323,1.2347,1.2282
29/09/2004,1.2329,1.2339,1.229
30/09/2004,1.2435,1.2434,1.2315
01/10/2004,1.2409,1.2438,1.2387
04/10/2004,1.2289,1.2397,1.2259
05/10/2004,1.2323,1.2328,1.2264
06/10/2004,1.2277,1.2321,1.2249
07/10/2004,1.2292,1.2312,1.2273
08/10/2004,1.2416,1.2432,1.2284
11/10/2004,1.2375,1.2421,1.2374
12/10/2004,1.2319,1.2389,1.2289
13/10/2004,1.2335,1.2357,1.2227
14/10/2004,1.24,1.2418,1.2322
15/10/2004,1.248,1.2503,1.238
18/10/2004,1.2505,1.2533,1.2464
19/10/2004,1.2518,1.2525,1.2454
20/10/2004,1.2589,1.2628,1.2501
21/10/2004,1.2621,1.2651,1.2574
22/10/2004,1.2647,1.2658,1.2598
25/10/2004,1.2799,1.2829,1.2712
26/10/2004,1.2753,1.2842,1.2726
27/10/2004,1.2705,1.2814,1.2696
28/10/2004,1.2739,1.2766,1.2631
29/10/2004,1.2787,1.2794,1.2707
01/11/2004,1.2745,1.2833,1.2717
02/11/2004,1.2685,1.2755,1.2665
03/11/2004,1.2816,1.2829,1.2656
04/11/2004,1.2861,1.2898,1.279
05/11/2004,1.2965,1.2969,1.276
08/11/2004,1.2915,1.2987,1.2905
09/11/2004,1.29,1.2939,1.2883
10/11/2004,1.2888,1.3006,1.2848
11/11/2004,1.2908,1.2912,1.2858
12/11/2004,1.2984,1.2989,1.2872
15/11/2004,1.2938,1.2999,1.2915
16/11/2004,1.2966,1.2997,1.2917
17/11/2004,1.3035,1.3045,1.2955
18/11/2004,1.2955,1.3072,1.2944
19/11/2004,1.3016,1.3068,1.2938
22/11/2004,1.3036,1.3053,1.3011
23/11/2004,1.3081,1.3108,1.2975
24/11/2004,1.3167,1.318,1.308
25/11/2004,1.3239,1.3245,1.3163
26/11/2004,1.329,1.3327,1.3188
29/11/2004,1.3276,1.3305,1.3229
30/11/2004,1.329,1.3336,1.3231
01/12/2004,1.3318,1.3337,1.3276
02/12/2004,1.327,1.3385,1.3236
03/12/2004,1.345,1.3461,1.3256
06/12/2004,1.34,1.3455,1.339
07/12/2004,1.3427,1.347,1.339
08/12/2004,1.3335,1.3433,1.3196
09/12/2004,1.331,1.3361,1.3255
10/12/2004,1.3236,1.3318,1.3139
13/12/2004,1.3321,1.3325,1.3191
14/12/2004,1.3301,1.3338,1.3262
15/12/2004,1.3406,1.3441,1.3262
16/12/2004,1.3235,1.3429,1.3203
17/12/2004,1.3288,1.3317,1.3227
20/12/2004,1.3396,1.341,1.3298
21/12/2004,1.3365,1.3409,1.3353
22/12/2004,1.3395,1.3405,1.3344
23/12/2004,1.3503,1.3518,1.3381
24/12/2004,1.3534,1.3548,1.3485
27/12/2004,1.3625,1.364,1.3515
28/12/2004,1.3611,1.3644,1.3591
29/12/2004,1.3588,1.3647,1.3566
30/12/2004,1.365,1.367,1.3574
31/12/2004,1.3557,1.3661,1.3513
03/01/2005,1.348,1.3581,1.3381
04/01/2005,1.3272,1.3497,1.325
05/01/2005,1.3261,1.3304,1.3218
06/01/2005,1.3169,1.3283,1.3155
07/01/2005,1.3054,1.3251,1.3025
10/01/2005,1.3089,1.3118,1.3048
11/01/2005,1.3118,1.3174,1.3069
12/01/2005,1.3265,1.3293,1.3083
13/01/2005,1.3201,1.3268,1.3191
14/01/2005,1.3108,1.3221,1.3057
17/01/2005,1.3073,1.3128,1.3064
18/01/2005,1.3024,1.3076,1.2995
19/01/2005,1.2994,1.3119,1.2964
20/01/2005,1.2956,1.3024,1.2922
21/01/2005,1.306,1.3068,1.2933
24/01/2005,1.3056,1.3097,1.3029
25/01/2005,1.2966,1.3076,1.2944
26/01/2005,1.3069,1.3109,1.2967
27/01/2005,1.3035,1.3125,1.301
28/01/2005,1.304,1.308,1.2985
31/01/2005,1.3031,1.3059,1.2975
01/02/2005,1.3053,1.3066,1.3001
02/02/2005,1.3041,1.3094,1.3009
03/02/2005,1.297,1.3038,1.294
04/02/2005,1.2875,1.3043,1.2863
07/02/2005,1.2775,1.2875,1.2732
08/02/2005,1.2774,1.2798,1.2733
09/02/2005,1.2793,1.2815,1.2739
10/02/2005,1.288,1.2906,1.2739
11/02/2005,1.2869,1.2897,1.2846
14/02/2005,1.2961,1.299,1.2866
15/02/2005,1.3017,1.3055,1.2953
16/02/2005,1.304,1.3065,1.2959
17/02/2005,1.3065,1.309,1.3015
18/02/2005,1.307,1.3083,1.3013
21/02/2005,1.307,1.308,1.3031
22/02/2005,1.3259,1.3262,1.3055
23/02/2005,1.3228,1.3274,1.3185
24/02/2005,1.3203,1.327,1.3175
25/02/2005,1.3243,1.3245,1.3145
28/02/2005,1.3241,1.3279,1.3233
01/03/2005,1.3186,1.3232,1.3168
02/03/2005,1.3134,1.3188,1.3088
03/03/2005,1.311,1.3165,1.3097
04/03/2005,1.3255,1.3255,1.3085
07/03/2005,1.3202,1.3248,1.3178
08/03/2005,1.3342,1.3363,1.3206
09/03/2005,1.34,1.3424,1.3331
10/03/2005,1.3426,1.3457,1.3371
11/03/2005,1.346,1.3482,1.339
14/03/2005,1.3367,1.3478,1.3335
15/03/2005,1.3318,1.3412,1.3296
16/03/2005,1.3413,1.3439,1.3291
17/03/2005,1.3371,1.3422,1.3342
18/03/2005,1.331,1.3387,1.3264
21/03/2005,1.3175,1.3321,1.314
22/03/2005,1.3087,1.3227,1.3054
23/03/2005,1.2976,1.3087,1.296
24/03/2005,1.2945,1.3033,1.2937
25/03/2005,1.2954,1.297,1.2929
28/03/2005,1.2884,1.2965,1.2857
29/03/2005,1.2921,1.2957,1.2877
30/03/2005,1.2935,1.2985,1.292
31/03/2005,1.2961,1.3019,1.2911
01/04/2005,1.2906,1.3065,1.287
04/04/2005,1.2853,1.292,1.2818
05/04/2005,1.2867,1.2875,1.28
06/04/2005,1.2875,1.291,1.2839
07/04/2005,1.2856,1.2941,1.2848
08/04/2005,1.2923,1.2932,1.2808
11/04/2005,1.2981,1.3004,1.2908
12/04/2005,1.2922,1.3018,1.2863
13/04/2005,1.2909,1.2954,1.285
14/04/2005,1.2823,1.2917,1.2766
15/04/2005,1.2909,1.2942,1.2778
18/04/2005,1.3019,1.3045,1.2876
19/04/2005,1.3073,1.3078,1.2981
20/04/2005,1.3084,1.3102,1.2991
21/04/2005,1.3054,1.3125,1.3025
22/04/2005,1.3065,1.3093,1.3023
25/04/2005,1.2995,1.3078,1.2952
26/04/2005,1.299,1.3014,1.2943
27/04/2005,1.2935,1.2988,1.2905
28/04/2005,1.29,1.2943,1.2878
29/04/2005,1.2865,1.2979,1.285
02/05/2005,1.2862,1.2874,1.2836
03/05/2005,1.287,1.2916,1.283
04/05/2005,1.2943,1.2974,1.287
05/05/2005,1.2948,1.299,1.2926
06/05/2005,1.2825,1.2963,1.281
09/05/2005,1.2833,1.2845,1.2789
10/05/2005,1.2872,1.2891,1.2816
11/05/2005,1.28,1.2915,1.2777
12/05/2005,1.2707,1.2815,1.2691
13/05/2005,1.2613,1.2688,1.261
16/05/2005,1.2635,1.2648,1.2581
17/05/2005,1.2605,1.2664,1.2591
18/05/2005,1.268,1.2689,1.2586
19/05/2005,1.2639,1.2691,1.2603
20/05/2005,1.2555,1.2654,1.2536
23/05/2005,1.2576,1.2598,1.2535
24/05/2005,1.2588,1.2629,1.2557
25/05/2005,1.2605,1.2619,1.2547
26/05/2005,1.2513,1.2614,1.2495
27/05/2005,1.2585,1.2589,1.2508
30/05/2005,1.247,1.2575,1.246
31/05/2005,1.2305,1.2487,1.2296
01/06/2005,1.2203,1.2341,1.2158
02/06/2005,1.2285,1.2298,1.2182
03/06/2005,1.2222,1.2345,1.2204
06/06/2005,1.2276,1.2295,1.2215
07/06/2005,1.2281,1.2315,1.2238
08/06/2005,1.2233,1.2355,1.2206
09/06/2005,1.2217,1.2257,1.2176
10/06/2005,1.2119,1.225,1.2107
13/06/2005,1.2107,1.2121,1.2028
14/06/2005,1.2033,1.2155,1.2022
15/06/2005,1.2116,1.2133,1.2017
16/06/2005,1.2105,1.2169,1.2056
17/06/2005,1.2276,1.2283,1.2092
20/06/2005,1.2146,1.2275,1.2125
21/06/2005,1.2182,1.2187,1.207
22/06/2005,1.2127,1.2205,1.2098
23/06/2005,1.2026,1.2145,1.2017
24/06/2005,1.2096,1.2107,1.1981
27/06/2005,1.2154,1.2187,1.2084
28/06/2005,1.2073,1.2175,1.2055
29/06/2005,1.2078,1.2113,1.2015
30/06/2005,1.2101,1.2122,1.2043
01/07/2005,1.1959,1.2106,1.194
04/07/2005,1.1905,1.1965,1.1889
05/07/2005,1.1912,1.194,1.1868
06/07/2005,1.1923,1.1953,1.1892
07/07/2005,1.1944,1.2045,1.1909
08/07/2005,1.1957,1.1987,1.1873
11/07/2005,1.2075,1.2086,1.1959
12/07/2005,1.2234,1.2256,1.2053
13/07/2005,1.209,1.2236,1.2075
14/07/2005,1.2089,1.2135,1.2057
15/07/2005,1.2042,1.2137,1.2022
18/07/2005,1.2053,1.209,1.2021
19/07/2005,1.2036,1.2066,1.1953
20/07/2005,1.2157,1.2188,1.1996
21/07/2005,1.217,1.226,1.2099
22/07/2005,1.2066,1.2189,1.2055
25/07/2005,1.2056,1.2088,1.2027
26/07/2005,1.2017,1.2066,1.1981
27/07/2005,1.2074,1.2085,1.1965
28/07/2005,1.2132,1.215,1.2036
29/07/2005,1.2125,1.216,1.2075
01/08/2005,1.2205,1.2252,1.2119
02/08/2005,1.2198,1.2255,1.2174
03/08/2005,1.234,1.2344,1.2148
04/08/2005,1.2378,1.2403,1.2298
05/08/2005,1.2346,1.2395,1.231
08/08/2005,1.2361,1.239,1.231
09/08/2005,1.2368,1.2418,1.2331
10/08/2005,1.238,1.2427,1.2335
11/08/2005,1.247,1.2476,1.2378
12/08/2005,1.244,1.2487,1.2383
15/08/2005,1.2366,1.2466,1.2345
16/08/2005,1.2357,1.2374,1.2295
17/08/2005,1.2265,1.237,1.2261
18/08/2005,1.2178,1.2294,1.2158
19/08/2005,1.217,1.2193,1.2125
22/08/2005,1.2226,1.2243,1.2157
23/08/2005,1.223,1.2255,1.219
24/08/2005,1.2266,1.228,1.2161
25/08/2005,1.2312,1.2328,1.2257
26/08/2005,1.2283,1.2342,1.2276
29/08/2005,1.2227,1.2347,1.2216
30/08/2005,1.2218,1.2239,1.217
31/08/2005,1.235,1.2358,1.2188
01/09/2005,1.2495,1.2525,1.2328
02/09/2005,1.255,1.259,1.2467
05/09/2005,1.2525,1.2585,1.2509
06/09/2005,1.248,1.2539,1.2442
07/09/2005,1.2419,1.2538,1.2407
08/09/2005,1.2393,1.2453,1.2382
09/09/2005,1.2404,1.246,1.2375
12/09/2005,1.2274,1.2436,1.227
13/09/2005,1.2267,1.2317,1.2245
14/09/2005,1.2277,1.2335,1.2264
15/09/2005,1.222,1.2285,1.2192
16/09/2005,1.2241,1.231,1.22
19/09/2005,1.2147,1.2184,1.21
20/09/2005,1.2126,1.2192,1.2117
21/09/2005,1.2205,1.224,1.2111
22/09/2005,1.2148,1.227,1.2131
23/09/2005,1.2045,1.217,1.2041
26/09/2005,1.2067,1.2073,1.201
27/09/2005,1.2013,1.2083,1.1978
28/09/2005,1.2025,1.207,1.1992
29/09/2005,1.2035,1.2077,1.2006
30/09/2005,1.2014,1.2085,1.1996
03/10/2005,1.1915,1.2036,1.1903
04/10/2005,1.1915,1.195,1.19
05/10/2005,1.1955,1.1988,1.1915
06/10/2005,1.2183,1.2205,1.1993
07/10/2005,1.213,1.218,1.2093
10/10/2005,1.2054,1.2154,1.204
11/10/2005,1.1984,1.2065,1.1975
12/10/2005,1.2024,1.2054,1.1953
13/10/2005,1.2025,1.2038,1.1914
14/10/2005,1.2089,1.2109,1.1977
17/10/2005,1.2035,1.2122,1.2012
18/10/2005,1.1953,1.2018,1.1915
19/10/2005,1.198,1.2001,1.1875
20/10/2005,1.2014,1.2025,1.1948
21/10/2005,1.1953,1.2078,1.1929
24/10/2005,1.1976,1.2022,1.1922
25/10/2005,1.2105,1.2118,1.1936
26/10/2005,1.2065,1.2137,1.2048
27/10/2005,1.2141,1.2174,1.204
28/10/2005,1.207,1.217,1.2048
31/10/2005,1.1992,1.209,1.1968
01/11/2005,1.1997,1.2025,1.1972
02/11/2005,1.207,1.2085,1.1988
03/11/2005,1.1943,1.2082,1.1932
04/11/2005,1.1823,1.1994,1.1801
07/11/2005,1.1814,1.1833,1.1776
08/11/2005,1.1785,1.1805,1.171
09/11/2005,1.177,1.1792,1.1717
10/11/2005,1.169,1.1798,1.1675
11/11/2005,1.1709,1.1711,1.167
14/11/2005,1.1687,1.1775,1.166
15/11/2005,1.1708,1.1725,1.164
16/11/2005,1.1685,1.1738,1.1646
17/11/2005,1.1751,1.1764,1.1643
18/11/2005,1.1763,1.1796,1.1663
21/11/2005,1.1726,1.1838,1.1718
22/11/2005,1.1813,1.1825,1.1685
23/11/2005,1.1799,1.187,1.1764
24/11/2005,1.1782,1.1824,1.178
25/11/2005,1.1719,1.1788,1.171
28/11/2005,1.1873,1.1903,1.1681
29/11/2005,1.1787,1.1862,1.1738
30/11/2005,1.1791,1.1804,1.1754
01/12/2005,1.1734,1.1805,1.169
02/12/2005,1.1712,1.175,1.166
05/12/2005,1.1792,1.182,1.1689
06/12/2005,1.1795,1.1807,1.1756
07/12/2005,1.172,1.1803,1.1705
08/12/2005,1.1814,1.185,1.1703
09/12/2005,1.1821,1.1838,1.1767
12/12/2005,1.1947,1.1984,1.1775
13/12/2005,1.1956,1.1988,1.1906
14/12/2005,1.2001,1.2062,1.1931
15/12/2005,1.1967,1.204,1.1936
16/12/2005,1.2008,1.2027,1.1937
19/12/2005,1.2007,1.204,1.1975
20/12/2005,1.1864,1.2014,1.184
21/12/2005,1.183,1.1912,1.1801
22/12/2005,1.1879,1.1898,1.181
23/12/2005,1.1865,1.1885,1.183
26/12/2005,1.1856,1.1875,1.1833
27/12/2005,1.1832,1.1878,1.183
28/12/2005,1.183,1.1932,1.1813
29/12/2005,1.1843,1.1882,1.1819
30/12/2005,1.1832,1.1888,1.1778
02/01/2006,1.1831,1.1831,1.1831
03/01/2006,1.2021,1.2031,1.1812
04/01/2006,1.2124,1.2145,1.2006
05/01/2006,1.2108,1.2121,1.2067
06/01/2006,1.2159,1.2185,1.2078
09/01/2006,1.2087,1.2156,1.2053
10/01/2006,1.2072,1.211,1.2036
11/01/2006,1.2127,1.2145,1.2045
12/01/2006,1.2039,1.2163,1.2006
13/01/2006,1.2139,1.2142,1.2028
16/01/2006,1.2118,1.2175,1.2107
17/01/2006,1.2098,1.2141,1.2051
18/01/2006,1.2105,1.2154,1.207
19/01/2006,1.209,1.2126,1.2053
20/01/2006,1.2138,1.2141,1.204
23/01/2006,1.2299,1.2305,1.2133
24/01/2006,1.2289,1.2325,1.2257
25/01/2006,1.2244,1.2324,1.2233
26/01/2006,1.2212,1.2269,1.22
27/01/2006,1.2102,1.2238,1.2086
30/01/2006,1.2085,1.2115,1.2064
31/01/2006,1.2159,1.219,1.2078
01/02/2006,1.206,1.2162,1.2052
02/02/2006,1.2098,1.2108,1.2032
03/02/2006,1.2026,1.2113,1.1968
06/02/2006,1.1968,1.2047,1.1946
07/02/2006,1.197,1.2016,1.1942
08/02/2006,1.1943,1.1995,1.1923
09/02/2006,1.1969,1.1996,1.1947
10/02/2006,1.1905,1.2027,1.1892
13/02/2006,1.1906,1.192,1.1877
14/02/2006,1.1912,1.1924,1.1859
15/02/2006,1.1882,1.1955,1.1871
16/02/2006,1.1892,1.1896,1.1849
17/02/2006,1.1914,1.1945,1.1858
20/02/2006,1.1945,1.1973,1.1926
21/02/2006,1.1912,1.194,1.1893
22/02/2006,1.1899,1.193,1.1855
23/02/2006,1.1921,1.197,1.1893
24/02/2006,1.1873,1.1934,1.1863
27/02/2006,1.1856,1.1883,1.1826
28/02/2006,1.1922,1.1941,1.1834
01/03/2006,1.1913,1.1973,1.189
02/03/2006,1.2042,1.2046,1.1913
03/03/2006,1.2033,1.2053,1.1996
06/03/2006,1.2018,1.2094,1.1991
07/03/2006,1.1889,1.2022,1.1868
08/03/2006,1.1915,1.1941,1.1873
09/03/2006,1.1908,1.1953,1.1904
10/03/2006,1.1915,1.1928,1.186
13/03/2006,1.1958,1.197,1.1905
14/03/2006,1.202,1.2032,1.1941
15/03/2006,1.2068,1.2073,1.2006
16/03/2006,1.2178,1.219,1.2036
17/03/2006,1.2193,1.2208,1.214
20/03/2006,1.2165,1.2197,1.2147
21/03/2006,1.21,1.2166,1.2076
22/03/2006,1.2078,1.2115,1.2065
23/03/2006,1.1967,1.2081,1.1952
24/03/2006,1.2034,1.2047,1.1952
27/03/2006,1.2007,1.206,1.2002
28/03/2006,1.201,1.2107,1.1992
29/03/2006,1.2021,1.2049,1.198
30/03/2006,1.2161,1.2168,1.2022
31/03/2006,1.2114,1.2176,1.2083
03/04/2006,1.214,1.2144,1.2033
04/04/2006,1.2266,1.2277,1.212
05/04/2006,1.2291,1.2306,1.2243
06/04/2006,1.2228,1.2335,1.2196
07/04/2006,1.2105,1.2233,1.209
10/04/2006,1.2099,1.213,1.2076
11/04/2006,1.2148,1.2155,1.209
12/04/2006,1.2104,1.2169,1.2065
13/04/2006,1.2104,1.2133,1.2069
14/04/2006,1.2106,1.2117,1.2099
17/04/2006,1.2256,1.2289,1.2113
18/04/2006,1.2312,1.2326,1.2225
19/04/2006,1.2385,1.2395,1.2286
20/04/2006,1.2318,1.2384,1.2287
21/04/2006,1.2346,1.236,1.2267
24/04/2006,1.2407,1.2415,1.2333
25/04/2006,1.2431,1.244,1.2366
26/04/2006,1.2445,1.2471,1.2385
27/04/2006,1.2537,1.2549,1.2404
28/04/2006,1.2614,1.2636,1.2521
01/05/2006,1.2591,1.2691,1.2555
02/05/2006,1.2629,1.2668,1.2559
03/05/2006,1.2624,1.267,1.259
04/05/2006,1.2712,1.2725,1.2571
05/05/2006,1.2736,1.2765,1.2674
08/05/2006,1.2703,1.2788,1.2693
09/05/2006,1.2753,1.2784,1.2661
10/05/2006,1.281,1.2833,1.2751
11/05/2006,1.2829,1.2873,1.2685
12/05/2006,1.2908,1.2957,1.2831
15/05/2006,1.2812,1.2972,1.2779
16/05/2006,1.2857,1.2868,1.277
17/05/2006,1.2743,1.2922,1.2701
18/05/2006,1.2844,1.286,1.2723
19/05/2006,1.2775,1.2874,1.2693
22/05/2006,1.2864,1.2886,1.2692
23/05/2006,1.2869,1.2877,1.2806
24/05/2006,1.2775,1.2892,1.273
25/05/2006,1.2795,1.2819,1.2748
26/05/2006,1.2733,1.2833,1.27
29/05/2006,1.2752,1.2768,1.2718
30/05/2006,1.2873,1.291,1.2743
31/05/2006,1.2812,1.2904,1.2805
01/06/2006,1.2801,1.2825,1.2722
02/06/2006,1.2919,1.2941,1.2796
05/06/2006,1.2921,1.298,1.2913
06/06/2006,1.2837,1.2934,1.2808
07/06/2006,1.2795,1.2838,1.276
08/06/2006,1.264,1.2808,1.2626
09/06/2006,1.2646,1.2684,1.2595
12/06/2006,1.2609,1.2652,1.2565
13/06/2006,1.2535,1.2616,1.253
14/06/2006,1.2592,1.2649,1.253
15/06/2006,1.2614,1.266,1.2581
16/06/2006,1.2645,1.2672,1.2618
19/06/2006,1.2578,1.2654,1.2552
20/06/2006,1.2585,1.2617,1.2538
21/06/2006,1.2662,1.2678,1.2576
22/06/2006,1.2584,1.268,1.2551
23/06/2006,1.2518,1.2588,1.2478
26/06/2006,1.2579,1.2605,1.2503
27/06/2006,1.2586,1.2619,1.2562
28/06/2006,1.2555,1.2585,1.2516
29/06/2006,1.2663,1.2668,1.252
30/06/2006,1.2786,1.279,1.2658
03/07/2006,1.2806,1.2823,1.2762
04/07/2006,1.2795,1.2822,1.2787
05/07/2006,1.2734,1.284,1.2707
06/07/2006,1.2777,1.2784,1.2718
07/07/2006,1.2818,1.2865,1.2767
10/07/2006,1.2733,1.2817,1.2721
11/07/2006,1.2772,1.2779,1.2706
12/07/2006,1.2698,1.278,1.2675
13/07/2006,1.269,1.273,1.2665
14/07/2006,1.2642,1.2697,1.2626
17/07/2006,1.2524,1.2559,1.2511
18/07/2006,1.2509,1.256,1.2473
19/07/2006,1.2597,1.261,1.2456
20/07/2006,1.2638,1.2654,1.2587
21/07/2006,1.2685,1.2696,1.2624
24/07/2006,1.2632,1.2715,1.261
25/07/2006,1.2583,1.2672,1.2563
26/07/2006,1.2695,1.2704,1.2559
27/07/2006,1.2694,1.2772,1.2681
28/07/2006,1.2751,1.277,1.266
31/07/2006,1.2772,1.2783,1.2741
01/08/2006,1.2816,1.2825,1.272
02/08/2006,1.2797,1.2836,1.2775
03/08/2006,1.281,1.2835,1.2742
04/08/2006,1.2879,1.291,1.2776
07/08/2006,1.2842,1.2893,1.283
08/08/2006,1.2857,1.2899,1.2806
09/08/2006,1.2857,1.2905,1.2764
10/08/2006,1.2791,1.2913,1.2747
11/08/2006,1.2721,1.28,1.2715
14/08/2006,1.2716,1.2763,1.2708
15/08/2006,1.2782,1.2805,1.2695
16/08/2006,1.2837,1.2865,1.277
17/08/2006,1.2827,1.2887,1.2813
18/08/2006,1.2825,1.2846,1.2781
21/08/2006,1.2899,1.294,1.2824
22/08/2006,1.2799,1.2895,1.2785
23/08/2006,1.2794,1.2853,1.2775
24/08/2006,1.2763,1.2845,1.275
25/08/2006,1.2762,1.2785,1.2725
28/08/2006,1.2788,1.2822,1.2756
29/08/2006,1.2823,1.284,1.275
30/08/2006,1.2832,1.2854,1.2812
31/08/2006,1.2815,1.288,1.2786
01/09/2006,1.2831,1.2847,1.2755
04/09/2006,1.2861,1.2871,1.2839
05/09/2006,1.2818,1.2874,1.2795
06/09/2006,1.2814,1.2833,1.277
07/09/2006,1.2733,1.283,1.2706
08/09/2006,1.2671,1.2741,1.2651
11/09/2006,1.2699,1.2741,1.2647
12/09/2006,1.2688,1.274,1.2671
13/09/2006,1.2692,1.2718,1.2666
14/09/2006,1.2723,1.2754,1.2676
15/09/2006,1.266,1.2736,1.2631
18/09/2006,1.27,1.2709,1.2632
19/09/2006,1.2678,1.2726,1.2651
20/09/2006,1.2695,1.274,1.2665
21/09/2006,1.2793,1.2799,1.2684
22/09/2006,1.2792,1.2831,1.2778
25/09/2006,1.2762,1.282,1.2731
26/09/2006,1.2698,1.2762,1.2662
27/09/2006,1.27,1.2718,1.2671
28/09/2006,1.2712,1.2733,1.2678
29/09/2006,1.2679,1.2713,1.2638
02/10/2006,1.2738,1.2759,1.2662
03/10/2006,1.2729,1.2766,1.272
04/10/2006,1.2712,1.2739,1.2667
05/10/2006,1.2691,1.2726,1.2672
06/10/2006,1.2601,1.2717,1.2572
09/10/2006,1.26,1.2614,1.2586
10/10/2006,1.2534,1.2614,1.2518
11/10/2006,1.2518,1.2557,1.2502
12/10/2006,1.2549,1.2567,1.2514
13/10/2006,1.2514,1.2578,1.2484
16/10/2006,1.2529,1.2537,1.249
17/10/2006,1.2535,1.2566,1.2508
18/10/2006,1.2532,1.2559,1.2501
19/10/2006,1.2626,1.2642,1.2528
20/10/2006,1.262,1.264,1.2597
23/10/2006,1.2551,1.2621,1.2537
24/10/2006,1.2566,1.2577,1.2525
25/10/2006,1.2615,1.262,1.2551
26/10/2006,1.2691,1.2703,1.2599
27/10/2006,1.2735,1.2751,1.2664
30/10/2006,1.2728,1.274,1.2699
31/10/2006,1.2765,1.2783,1.2679
01/11/2006,1.2761,1.2799,1.2743
02/11/2006,1.2778,1.2785,1.2737
03/11/2006,1.2716,1.2795,1.2683
06/11/2006,1.2722,1.2726,1.2691
07/11/2006,1.2771,1.282,1.2722
08/11/2006,1.2771,1.2808,1.2746
09/11/2006,1.2824,1.2849,1.275
10/11/2006,1.2849,1.2901,1.2827
13/11/2006,1.2809,1.2878,1.2796
14/11/2006,1.2823,1.2872,1.279
15/11/2006,1.2823,1.2835,1.2773
16/11/2006,1.2794,1.2842,1.2784
17/11/2006,1.2815,1.2846,1.2762
20/11/2006,1.2813,1.2852,1.2805
21/11/2006,1.2843,1.2855,1.2798
22/11/2006,1.2927,1.2958,1.284
23/11/2006,1.295,1.2976,1.2928
24/11/2006,1.3086,1.311,1.2944
27/11/2006,1.3133,1.318,1.3086
28/11/2006,1.3189,1.3205,1.3116
29/11/2006,1.3145,1.3218,1.313
30/11/2006,1.3247,1.3276,1.3142
01/12/2006,1.3333,1.3349,1.322
04/12/2006,1.3325,1.337,1.3282
05/12/2006,1.3327,1.3364,1.3287
06/12/2006,1.3283,1.3342,1.3255
07/12/2006,1.328,1.3324,1.3275
08/12/2006,1.3203,1.3365,1.319
11/12/2006,1.325,1.3263,1.313
12/12/2006,1.3274,1.3293,1.3215
13/12/2006,1.3203,1.3289,1.3192
14/12/2006,1.3153,1.3254,1.3143
15/12/2006,1.3078,1.3187,1.306
18/12/2006,1.3096,1.3119,1.3052
19/12/2006,1.3191,1.3216,1.3084
20/12/2006,1.3177,1.3245,1.316
21/12/2006,1.3174,1.3214,1.3141
22/12/2006,1.3115,1.3213,1.3109
25/12/2006,1.3135,1.3135,1.3135
26/12/2006,1.3097,1.3142,1.309
